Date,Open,Low,Low,Close,Volume
5/10/18,80.424,80.78,80.172,80.454,56350000
5/11/18,80.5495,80.555,79.8945,80.1455,45278000
5/14/18,80.2,80.559,80.0025,80.077,50190000
5/15/18,79.39,79.39,78.261,78.806,101550000
5/16/18,78.875,79.7215,78.8335,79.364,51412000
5/17/18,79.028,79.702,78.65,79.088,42952000
5/18/18,79.0665,79.1795,78.605,78.7185,52852000
5/21/18,79.25,79.6025,78.75,79.273,58504000
5/22/18,79.4945,79.4945,78.7625,79.07,42312000
5/23/18,78.5525,80.093,78.317,80.093,67238000
5/24/18,79.9015,80.412,79.419,80.1535,68600000
5/25/18,80.15,80.706,80.0225,80.5075,53968000
5/29/18,80.0355,81.0895,80.0075,80.6435,76930000
5/30/18,80.905,81.3,80.6465,81.2445,58148000
5/31/18,81.15,81.75,81.0675,81.481,63326000
6/1/18,81.8515,82.3365,81.7545,82.077,66268000
6/4/18,82.445,83.284,82.2745,83.2635,63754000
6/5/18,83.6495,84.95,83.503,84.8175,95644000
6/6/18,85.2255,85.725,84.3235,84.7875,109464000
6/7/18,84.928,84.995,83.8055,84.465,75314000
6/8/18,84.056,84.472,83.6505,84.1995,59102000
6/11/18,84.0755,84.712,84.0295,84.456,46710000
6/12/18,84.65,84.9755,84.576,84.9375,45184000
6/13/18,85.1405,85.6875,85.006,85.243,66550000
6/14/18,85.674,86.24,85.4435,86.193,63488000
6/15/18,85.7,86.0435,85.426,85.7985,95552000
6/18/18,85.313,86.337,85.128,86.1895,62154000
6/19/18,85.452,86.8055,85.0195,86.739,85802000
6/20/18,87.125,88.1465,87.068,87.504,86652000
6/21/18,88,88.155,85.878,86.511,98822000
6/22/18,87.131,87.15,85.595,85.7835,81502000
6/25/18,85.1255,85.25,82.3155,83.1575,150224000
6/26/18,83.6185,85.0785,83.167,84.5545,87732000
6/27/18,85.4055,85.5975,83,83.0255,97444000
6/28/18,83.627,85.275,83.0585,85.0725,90594000
6/29/18,85.85,86.1705,84.716,84.99,90870000
7/2/18,84.135,85.6945,83.903,85.689,63714000
7/3/18,86.198,86.25,84.624,84.698,43546000
7/5/18,85.269,85.5345,84.1075,84.9865,59662000
7/6/18,84.8,85.7635,84.5835,85.5315,53006000
7/9/18,86.2025,86.978,85.8115,86.951,60240000
7/10/18,86.9265,87.5,86.55,87.1535,60058000
7/11/18,86.8995,87.848,86.7,87.75,64196000
7/12/18,88.2255,89.9,88.109,89.831,90654000
7/13/18,90.1965,90.765,89.7615,90.6515,87664000
7/16/18,91.0975,92.0975,90.7225,91.1245,109324000
7/17/18,90.578,92.5845,89.869,92.1965,113658000
7/18/18,92.4,92.944,91.5635,92.146,97238000
7/19/18,91.473,92.05,90.5635,90.6485,93538000
7/20/18,91.2505,91.742,90.503,90.685,77688000
7/23/18,90.6105,90.95,88.4995,90.1,77770000
7/24/18,91.4505,92,90.469,91.462,85574000
7/25/18,91.465,93.192,91.132,93.1805,74764000
7/26/18,91.95,92.234,90.225,90.4,198488000
7/27/18,93.8025,94.0025,90.3265,90.8635,193620000
7/30/18,91.3665,91.475,88.301,88.961,131246000
7/31/18,89.3245,90.0915,86.966,88.872,114774000
8/1/18,89.2,89.922,88.801,89.8585,83062000
8/2/18,89.4385,91.828,89.3,91.7165,87094000
8/3/18,91.887,92.05,91.075,91.1645,69210000
8/6/18,91.2905,92.3885,90.946,92.3875,67836000
8/7/18,92.7265,93.486,92.3135,93.124,67550000
8/8/18,93.05,94.5755,92.725,94.326,79260000
8/9/18,94.1,95.7285,93.874,94.926,97208000
8/10/18,94.4255,94.975,93.9105,94.315,72798000
8/13/18,94.925,96.25,94.6835,94.81,110630000
8/14/18,95.9695,96.0505,95,95.9825,79722000
8/15/18,95.4775,95.8105,93.4895,94.131,154014000
8/16/18,95.197,95.25,94.1775,94.326,79142000
8/17/18,94.29,94.4,92.7775,94.111,82086000
8/20/18,94.5285,94.5875,93.303,93.8355,57240000
8/21/18,94,94.8875,93.7205,94.171,62112000
8/22/18,93.832,95.29,93.832,95.245,61610000
8/23/18,95.3585,95.975,95.038,95.145,71260000
8/24/18,95.5255,95.8005,95.127,95.2695,56018000
8/27/18,95.75,96.385,95.464,96.384,71380000
8/28/18,96.8865,97.089,96.441,96.641,62014000
8/29/18,97.6725,99.9345,97.447,99.905,130636000
8/30/18,99.871,101.2785,99.345,100.119,145546000
8/31/18,100.35,101.119,100.237,100.6355,84088000
9/4/18,101.325,102.525,100.65,101.9755,114422000
9/5/18,101.9055,102.019,99.4945,99.741,164412000
9/6/18,100.3255,100.375,96.7605,97.9155,149774000
9/7/18,96.9355,98.76,96.8675,97.6035,97852000
9/10/18,98.55,98.652,96.576,96.9505,90896000
9/11/18,96.4135,99.444,95.85,99.3575,100672000
9/12/18,99.7,100,98.122,99.5,88280000
9/13/18,100,100.438,99.1015,99.4935,72430000
9/14/18,99.6465,99.6825,97.961,98.5095,72840000
9/17/18,97.7365,97.841,94.3705,95.4015,141004000
9/18/18,95.9325,97.91,95.772,97.0525,85374000
9/19/18,97.025,97.0415,95.245,96.321,81136000
9/20/18,96.929,97.75,96.6125,97.215,63098000
9/21/18,97.711,97.8655,95.525,95.7505,137118000
9/24/18,95.1895,96.844,93.25,96.718,84274000
9/25/18,97.145,98.7955,96.9425,98.7275,90768000
9/26/18,98.425,99.7625,98.076,98.7425,86270000
9/27/18,99.662,100.808,99.429,100.649,86588000
9/28/18,100.2205,101.326,99.823,100.15,81702000
10/1/18,101.0995,101.6595,100.18,100.218,69210000
10/2/18,99.9995,100.6695,98.2885,98.5655,108014000
10/3/18,99.085,99.485,97.4905,97.638,105062000
10/4/18,97.45,97.8,94.8285,95.471,145140000
10/5/18,95.8995,96.454,93.1415,94.4825,136446000
10/8/18,93.7,95.1,91.533,93.221,147864000
10/9/18,92.9995,94.834,92.616,93.516,95458000
10/10/18,92.8945,92.928,87.7205,87.7625,219778000
10/11/18,86.2,87.77,84.255,85.968,278718000
10/12/18,90.4,90.4475,87.1265,89.4305,188892000
10/15/18,89.75,89.7525,86.7115,88.0475,128744000
10/16/18,89.175,91.194,88.0775,90.998,117198000
10/17/18,92.1395,92.25,90.35,91.5865,105904000
10/18/18,91.0745,91.5075,88.3935,88.536,117480000
10/19/18,89.258,90.455,87.65,88.2015,118144000
10/22/18,89.2,90.475,87.8,89.465,90000000
10/23/18,87.112,88.817,85.7,88.435,134478000
10/24/18,88.685,88.8855,82.828,83.21,138568000
10/25/18,85.167,89.7405,84.6005,89.1085,205714000
10/26/18,82.4795,84.923,80.15,82.1405,299276000
10/29/18,83,83.287,74.75,76.944,277322000
10/30/18,74.308,77.0495,73.818,76.521,249202000
10/31/18,78.4995,81.1955,78.2545,79.9005,187804000
11/1/18,81.1765,83.5225,79.922,83.2765,162710000
11/2/18,83.9295,84.872,82.5915,83.2765,139110000
11/5/18,82.8785,82.9045,79.818,81.39,112494000
11/6/18,80.9175,83.25,80.7275,82.1405,85148000
11/7/18,83.65,87.9615,83.204,87.7745,163844000
11/8/18,87.75,89.2,86.2555,87.7455,130698000
11/9/18,86.625,87.196,85.0935,85.6215,118044000
11/12/18,84.912,85.4275,81.5005,81.8425,136124000
11/13/18,82.4645,83.853,80.6875,81.5585,118666000
11/14/18,82.816,83.65,79.8535,79.9505,129738000
11/15/18,79.0505,81.241,77.3255,80.972,168546000
11/16/18,79.375,80.724,78.656,79.6705,121322000
11/19/18,78.8505,79.0595,75.168,75.6145,155800000
11/20/18,71.875,76.7375,71,74.773,217576000
11/21/18,77.1495,77.5,75.75,75.8365,114336000
11/23/18,75.85,76.81,75.0905,75.103,54152000
11/26/18,76.95,79.2405,76.211,79.0665,125154000
11/27/18,78.7995,79.8825,77.9005,79.071,115664000
11/28/18,80.696,84.0725,80.061,83.8875,169174000
11/29/18,83.7495,84.4995,82.6165,83.6785,132264000
11/30/18,83.975,84.8,83.325,84.5085,115236000
12/3/18,88.473,88.917,86.5,88.618,137246000
12/4/18,87.8,88.517,83.25,83.42,173890000
12/6/18,80.7435,85.0525,80.4925,84.9595,175788000
12/7/18,85.2535,85.9465,81.273,81.4565,151522000
12/10/18,81.192,82.8995,79.5435,82.0515,149896000
12/11/18,83.9,83.9735,80.98,82.162,124894000
12/12/18,83.45,85.2495,83.0135,83.177,131960000
12/13/18,84,84.606,82.075,82.919,105426000
12/14/18,81.9,82.1285,79.25,79.5955,127344000
12/17/18,78.3,78.8065,75.2505,76.0455,176596000
12/18/18,77,78.3775,76.1505,77.574,130460000
12/19/18,77.1525,79.2265,74.159,74.754,175844000
12/20/18,74.2,75.475,71.6345,73.0415,199836000
12/21/18,73.2495,74,68.198,68.8725,272806000
12/24/18,67.3,69.8015,65.35,67.198,144400000
12/26/18,68.4445,73.658,68.1505,73.545,208236000
12/27/18,72.71,73.45,69.5155,73.082,194440000
12/28/18,73.6675,75.6735,72.45,73.901,176580000
12/31/18,75.54,76.038,74.35,75.0985,139090000
1/2/19,73.26,77.668,73.0465,76.9565,159662000
1/3/19,76.0005,76.9,74.8555,75.014,139512000
1/4/19,76.5,79.7,75.9155,78.7695,183652000
1/7/19,80.1155,81.728,79.4595,81.4755,159864000
1/8/19,83.2345,83.8305,80.8305,82.829,177628000
1/9/19,82.649,83.39,82.07,82.971,126976000
1/10/19,82.0505,83.1625,81.081,82.811,130154000
1/11/19,82.0275,83.0145,81.811,82.028,93724000
1/14/19,80.75,82.41,79.7575,80.8605,120118000
1/15/19,81.6,83.758,81.3005,83.728,119970000
1/16/19,84.211,85.25,83.794,84.189,127338000
1/17/19,84,85.0085,83.875,84.661,84178000
1/18/19,85.6,85.81,84.577,84.81,120410000
1/22/19,84.05,84.0935,80.51,81.6085,128336000
1/23/19,82.8,82.8715,80.6,82.001,104504000
1/24/19,82.0535,82.863,81.589,82.7465,81798000
1/25/19,83.525,84.174,83.0805,83.5285,98918000
1/28/19,82.1795,82.25,80.7045,81.8945,96754000
1/29/19,81.5635,81.619,79.536,79.694,92656000
1/30/19,81.15,83.8475,80.984,83.5215,115676000
1/31/19,84.6425,86.8205,83.954,85.9365,218206000
2/1/19,81.944,83.653,81.1005,81.3115,230124000
2/4/19,81.15,82.4815,80.675,81.6655,98582000
2/5/19,82.167,83.263,82.125,82.9405,89062000
2/6/19,83.5375,83.613,81.667,82.013,78798000
2/7/19,81.25,81.277,79.6455,80.7185,92532000
2/8/19,79.3,79.4295,78.338,79.411,113150000
2/11/19,80.049,80.4645,79.3,79.55,66346000
2/12/19,80.2,81.97,79.944,81.9005,97172000
2/13/19,82.35,82.819,81.8555,82,71206000
2/14/19,81.225,81.895,80.303,81.1325,82410000
2/15/19,81.393,81.4455,80.225,80.3975,86878000
2/19/19,80.05,81.7,80.028,81.379,73634000
2/20/19,81.5,81.7465,80.506,81.105,66752000
2/21/19,80.9925,81.178,80.0455,80.972,69668000
2/22/19,81.175,81.747,81.0585,81.578,61924000
2/25/19,82.0725,82.73,81.5195,81.65,63690000
2/26/19,81.299,81.9995,80.8065,81.82,53316000
2/27/19,81.409,82.0905,80.755,82.0545,62976000
2/28/19,81.7625,82.5885,81.6915,81.9915,60518000
3/1/19,82.7565,83.713,82.55,83.5865,99498000
3/4/19,84.25,85.4715,83.718,84.8085,123348000
3/5/19,85.1475,85.39,84.4505,84.6215,73630000
3/6/19,84.7985,84.8875,83.414,83.4475,79920000
3/7/19,83.3685,83.4875,81.0255,81.2975,99140000
3/8/19,80.2005,81.136,79.3285,81.04,93340000
3/11/19,81.306,83.6145,81.3005,83.531,77528000
3/12/19,83.45,84.2135,83.049,83.655,72290000
3/13/19,84.15,85,83.9675,84.5405,71040000
3/14/19,84.56,85.1,84.217,84.311,58932000
3/15/19,85.15,85.94,84.6565,85.618,151018000
3/18/19,85.635,87.5,85.6315,87.1075,108582000
3/19/19,87.6755,89.208,87.6755,88.0925,127284000
3/20/19,88.497,89.975,88.3515,89.8635,125312000
3/21/19,89.813,91.1875,89.364,90.963,115356000
3/22/19,90.5085,90.949,88.1555,88.2385,127260000
3/25/19,87.8895,89.134,87.375,88.713,102076000
3/26/19,89.65,90.2885,88.668,89.188,97318000
3/27/19,89.2065,89.375,87.284,88.285,86496000
3/28/19,88.5,88.8965,87.6735,88.671,60860000
3/29/19,89.329,89.643,88.8315,89.0375,66416000
4/1/19,90.0055,90.7835,89.9365,90.7095,84776000
4/2/19,90.551,91,90.256,90.699,68962000
4/3/19,91.336,91.5,90.481,91.035,78522000
4/4/19,91.0325,91.4375,90.21,90.943,72478000
4/5/19,91.45,91.929,91.2595,91.864,72810000
4/8/19,91.6615,92.51,91.2555,92.493,75056000
4/9/19,92.2745,92.6545,91.589,91.792,74288000
4/10/19,92.05,92.4,91.4405,92.3665,59280000
4/11/19,92.435,92.4975,92.0155,92.2035,53096000
4/12/19,92.42,92.575,92.065,92.153,62288000
4/15/19,92.1,92.3425,90.945,92.2435,74488000
4/16/19,92.5675,93.4885,92.4,93.152,60892000
4/17/19,93.6495,93.8235,93.022,93.241,57870000
4/18/19,93.4395,93.541,92.974,93.0845,54998000
4/22/19,92.77,94.421,92.282,94.3655,67476000
4/23/19,94.56,96.463,94.479,96.1885,92808000
4/24/19,96.25,96.4845,94.908,95.0875,73516000
4/25/19,95.85,96.1225,95.0155,95.1125,121982000
4/26/19,96.45,97.55,94.9,97.5315,168652000
4/29/19,97.45,97.817,96.7045,96.9215,80426000
4/30/19,96.505,96.7855,95.3475,96.326,70120000
5/1/19,96.6545,97.182,95.5275,95.576,62340000
5/2/19,95.6665,96.0775,94.0935,95.041,79258000
5/3/19,97.45,98.22,96.8,98.123,127632000
5/6/19,95.899,97.95,95.525,97.5275,108356000
5/7/19,96.9995,97.455,95.169,96.05,118042000
5/8/19,95.9435,96.7685,95.5,95.8885,81572000
5/9/19,95,95.47,93.8,94.9935,106166000
5/10/19,94.9,95.1895,92.8,94.499,114360000
5/13/19,91.828,92.327,90.9,91.134,115668000
5/14/19,91.975,92.622,90.7875,92.006,92582000
5/15/19,91.3975,93.7215,91.15,93.5575,93852000
5/16/19,94.297,95.8755,94.1145,95.3785,94156000
5/17/19,94.6525,95.5265,93.3665,93.45,94732000
5/20/19,92.6345,93.389,91.777,92.9485,75964000
5/21/19,93.7395,93.95,92.3,92.876,80102000
5/22/19,92.589,93.5745,92.55,92.984,58732000
5/23/19,91.8295,92.2,90.21,90.774,88486000
5/24/19,91.7945,92.088,90.8925,91.164,67394000
5/28/19,91.6375,92.4635,91.3675,91.8215,64000000
5/29/19,91.156,91.5,90.3765,90.9595,85580000
5/30/19,91.2745,91.4735,90.3915,90.816,62938000
5/31/19,89.5005,89.7795,88.635,88.7535,92376000
6/3/19,88.0005,88.3145,83.6,84.6345,181974000
6/4/19,84.962,86.541,84.0445,86.478,113582000
6/5/19,87.48,87.6,85.7625,86.925,84796000
6/6/19,86.8855,88,86.3065,87.718,73786000
6/7/19,88.185,90.3125,87.9745,90.2015,96164000
6/10/19,91.1,94.2435,90.9,93.0315,107420000
6/11/19,94.1625,94.685,92.9,93.185,80854000
6/12/19,92.699,93.25,92.219,92.766,53566000
6/13/19,93.336,94.1545,93.111,93.515,55916000
6/14/19,93.2,93.8,92.95,93.4835,57024000
6/17/19,93.825,94.7845,93.7725,94.3015,52686000
6/18/19,95.0675,96.0835,94.9895,95.0685,77914000
6/19/19,95.392,95.979,94.6235,95.4395,57906000
6/20/19,96.6665,96.76,95.29,95.9095,64344000
6/21/19,95.805,96.2975,95.379,95.565,78672000
6/24/19,95.633,95.843,95.065,95.695,45660000
6/25/19,95.592,95.8195,93.621,93.9135,60246000
6/26/19,94.624,95.19,94.366,94.8915,48838000
6/27/19,95.1,95.562,94.902,95.214,42834000
6/28/19,95.455,95.647,94.2,94.6815,60748000
7/1/19,96.149,96.491,95.733,96.1095,63842000
7/2/19,95.969,96.7395,95.3315,96.7155,52918000
7/3/19,96.7945,97.0795,96.525,96.95,33806000
7/5/19,96.43,97.295,96.265,97.1455,52568000
7/8/19,96.706,97.8,96.4125,97.616,57668000
7/9/19,97.39,99.5005,97.174,99.415,86914000
7/10/19,99.8255,101.247,99.77,100.8705,98638000
7/11/19,101.281,101.79,99.765,100.0535,86356000
7/12/19,100.4135,100.85,100.1935,100.55,50186000
7/15/19,101.07,101.145,100.0775,101.0495,59626000
7/16/19,100.529,101.316,100.061,100.495,52364000
7/17/19,100.3525,100.6,99.6015,99.6015,51176000
7/18/19,99.0005,99.375,97.5775,98.895,69738000
7/19/19,99.5605,99.8,98.1115,98.226,63712000
7/22/19,98.557,99.45,97.913,99.2815,58000000
7/23/19,99.7995,99.8895,98.6565,99.7245,54070000
7/24/19,98.465,100.065,98.2935,100.0405,52626000
7/25/19,100.05,100.06,98.636,98.691,82730000
7/26/19,97.1,97.545,96.2255,97.1525,98542000
7/29/19,96.5,96.6115,94.527,95.6225,89864000
7/30/19,94.556,95.4945,94.174,94.9265,58218000
7/31/19,94.9055,94.9775,92.472,93.339,89414000
8/1/19,93.586,94.896,92.2005,92.766,94266000
8/2/19,92.2535,92.318,90.401,91.162,99124000
8/5/19,88.511,89.4335,87.439,88.2565,121164000
8/6/19,89.6115,89.6885,87.67,89.3915,101406000
8/7/19,88.6995,89.9465,87.85,89.67,90538000
8/8/19,90.3,91.713,89.9055,91.6445,74024000
8/9/19,91.4475,91.5545,90.111,90.379,57596000
8/12/19,89.7995,90.049,88.85,89.246,58110000
8/13/19,89.15,91.587,89,91.217,79880000
